,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
17370,한국전기차인프라기술,일산 킨텍스꿈에그린오피스텔,4,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240(킨텍스 꿈에그린),거주자외 출입제한,산서구 킨텍스로 240(킨텍스 꿈에그린)
17371,한국전기차인프라기술,일산 킨텍스꿈에그린오피스텔,5,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240(킨텍스 꿈에그린),거주자외 출입제한,산서구 킨텍스로 240(킨텍스 꿈에그린)
17372,한국전기차인프라기술,일산 킨텍스꿈에그린오피스텔,6,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240(킨텍스 꿈에그린),거주자외 출입제한,산서구 킨텍스로 240(킨텍스 꿈에그린)
17373,한국전기차인프라기술,일산 킨텍스꿈에그린오피스텔,7,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240(킨텍스 꿈에그린),거주자외 출입제한,산서구 킨텍스로 240(킨텍스 꿈에그린)
17374,한국전기차인프라기술,일산 킨텍스꿈에그린오피스텔,8,AC완속,경기도,고양시,경기도 고양시 일산서구 킨텍스로 240(킨텍스 꿈에그린),거주자외 출입제한,산서구 킨텍스로 240(킨텍스 꿈에그린)
17418,한국전기차인프라기술,하늘마을6단지,1,AC완속,경기도,고양시,경기도 고양시 일산동구 하늘마을로 76(1717 하늘마을6단지아파트),거주자외 출입제한,산동구 하늘마을로 76(1717 하늘마을6단지아파트)
17419,한국전기차인프라기술,하늘마을6단지,2,AC완속,경기도,고양시,경기도 고양시 일산동구 하늘마을로 76(1717 하늘마을6단지아파트),거주자외 출입제한,산동구 하늘마을로 76(1717 하늘마을6단지아파트)
17420,한국전기차인프라기술,하늘마을6단지,5,AC완속,경기도,고양시,경기도 고양시 일산동구 하늘마을로 76(1717 하늘마을6단지아파트),거주자외 출입제한,산동구 하늘마을로 76(1717 하늘마을6단지아파트)
17421,한국전기차인프라기술,하늘마을6단지,6,AC완속,경기도,고양시,경기도 고양시 일산동구 하늘마을로 76(1717 하늘마을6단지아파트),거주자외 출입제한,산동구 하늘마을로 76(1717 하늘마을6단지아파트)
17473,휴맥스이브이,고양시 일산 웨스턴853,1,AC완속,경기도,고양시,경기도 고양시 일산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853),RFID 카드만 가능,산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853)
17474,휴맥스이브이,고양시 일산 웨스턴853,2,AC완속,경기도,고양시,경기도 고양시 일산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853),RFID 카드만 가능,산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853)
17475,휴맥스이브이,고양시 일산 웨스턴853,3,AC완속,경기도,고양시,경기도 고양시 일산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853),RFID 카드만 가능,산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853)
17476,휴맥스이브이,고양시 일산 웨스턴853,4,AC완속,경기도,고양시,경기도 고양시 일산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853),RFID 카드만 가능,산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853)
17477,휴맥스이브이,고양시 일산 웨스턴853,5,AC완속,경기도,고양시,경기도 고양시 일산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853),RFID 카드만 가능,산동구 정발산로42번길 60고양시 일산 웨스턴853(장항동 853-1 고양시 일산 웨스턴853)
17583,에스이피,일산엠시티,1,AC완속,경기도,고양시,경기도 고양시 일산동구 백마로 195엠시티(장항동 869),거주자외 출입제한,산동구 백마로 195엠시티(장항동 869)
17584,에스이피,일산엠시티,2,AC완속,경기도,고양시,경기도 고양시 일산동구 백마로 195엠시티(장항동 869),거주자외 출입제한,산동구 백마로 195엠시티(장항동 869)
17585,에스이피,일산엠시티,3,AC완속,경기도,고양시,경기도 고양시 일산동구 백마로 195엠시티(장항동 869),거주자외 출입제한,산동구 백마로 195엠시티(장항동 869)
17586,에스이피,일산엠시티,4,AC완속,경기도,고양시,경기도 고양시 일산동구 백마로 195엠시티(장항동 869),거주자외 출입제한,산동구 백마로 195엠시티(장항동 869)
17587,에스이피,일산엠시티,5,AC완속,경기도,고양시,경기도 고양시 일산동구 백마로 195엠시티(장항동 869),거주자외 출입제한,산동구 백마로 195엠시티(장항동 869)
17588,플러그링크,강촌마을6단지한양아파트,1,AC완속,경기도,고양시,경기도 고양시 일산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트),거주자외 출입제한,산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트)
17589,플러그링크,강촌마을6단지한양아파트,2,AC완속,경기도,고양시,경기도 고양시 일산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트),거주자외 출입제한,산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트)
17590,플러그링크,강촌마을6단지한양아파트,3,AC완속,경기도,고양시,경기도 고양시 일산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트),거주자외 출입제한,산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트)
17591,플러그링크,강촌마을6단지한양아파트,4,AC완속,경기도,고양시,경기도 고양시 일산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트),거주자외 출입제한,산동구 중앙로 1130강촌마을6단지한양아파트(806 강촌마을6단지아파트)
