,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,lat,lng
544,차지비,부산시 연제구 거제역,1,AC완속,부산광역시,연제구,부산광역시 연제구 거제1동 419-2번지 거제역 3층 중앙,제한없음,35.18959089,129.0743164
545,차지비,부산시 연제구 거제해맞이역,1,AC완속,부산광역시,연제구,부산광역시 연제구 거제동 619-1,제한없음,35.18231113,129.0693372
546,차지비,부산시 연제구 교대역,1,AC완속,부산광역시,연제구,부산광역시 연제구 거제동 48-5,제한없음,35.19366635,129.0792235
547,차지비,부산시 영도구 해양환경교육원 ,1,AC완속,부산광역시,영도구,부산광역시 영도구 해양로 301번길 23주차장,제한없음,35.08026664,129.077927
548,차지비,부산시 진구 CJ헬로중부산방송,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 서전로46번길 48지하2층 전기실앞주차장,제한없음,35.15558207,129.0646308
549,차지비,부산시 한국수산자원관리공단,1,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 이동길 4지하3층 주차장(입주민 전용),제한없음,35.26986583,129.242965
550,차지비,부산시 해운대구 센텀강변현대아파트,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음,35.20788975,129.1194412
551,차지비,부산시 해운대구 센텀강변현대아파트,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음,35.20788975,129.1194412
552,차지비,부산시 해운대구 센텀강변현대아파트,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음,35.20788975,129.1194412
553,차지비,부산시 해운대구 센텀강변현대아파트,4,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음,35.20788975,129.1194412
554,차지비,부산시 해운대구 센텀강변현대아파트,5,AC완속,부산광역시,해운대구,"부산광역시 해운대구 삼어로 131지하1층 LB1-6 판넬옆2기, 관리동B1,상가동B2",제한없음,35.20788975,129.1194412
555,차지비,부산시 해운대구 해운대현대하이페리온,1,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
556,차지비,부산시 해운대구 해운대현대하이페리온,2,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
557,차지비,부산시 해운대구 해운대현대하이페리온,3,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
558,차지비,부산시 해운대구 해운대현대하이페리온,4,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
559,차지비,부산시 해운대구 해운대현대하이페리온,5,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
560,차지비,부산시 해운대구 해운대현대하이페리온,6,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
561,차지비,부산시 해운대구 해운대현대하이페리온,7,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
562,차지비,부산시 해운대구 해운대현대하이페리온,8,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
563,차지비,부산시 해운대구 해운대현대하이페리온,9,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
564,차지비,부산시 해운대구 해운대현대하이페리온,10,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
565,차지비,부산시 해운대구 해운대현대하이페리온,11,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
566,차지비,부산시 해운대구 해운대현대하이페리온,12,AC완속,부산광역시,해운대구,"부산광역시 해운대구 마린시티1로 155지하3층, 지하4층 주차장(1434-2 해운대현대하이페리온 지하3층, 지하4층 주차장)",제한없음,35.15722902,129.148226
567,차지비,부산신호윌더하임아파트,1,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음,35.08856023,128.8780161
568,차지비,부산신호윌더하임아파트,2,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음,35.08856023,128.8780161
569,차지비,부산신호윌더하임아파트,3,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음,35.08856023,128.8780161
570,차지비,부산신호윌더하임아파트,4,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음,35.08856023,128.8780161
571,차지비,부산신호윌더하임아파트,5,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음,35.08856023,128.8780161
572,차지비,부산신호윌더하임아파트,6,AC완속,부산광역시,강서구,"부산광역시 강서구 신호산단3로 55(신호동, 부산신호윌더하임아파트) 부산신호윌더하임아파트 106동 지하1층 B07기둥",제한없음,35.08856023,128.8780161
573,차지비,부산용호주공아파트,1,AC완속,부산광역시,남구,"부산광역시 남구 용호로269번길 29 (용호동, 용호주공아파트)(563-1 (용호주공아파트))",제한없음,35.10936497,129.1136639
574,차지비,부산용호주공아파트,2,AC완속,부산광역시,남구,"부산광역시 남구 용호로269번길 29 (용호동, 용호주공아파트)(563-1 (용호주공아파트))",제한없음,35.10936497,129.1136639
575,차지비,부산용호주공아파트,3,AC완속,부산광역시,남구,"부산광역시 남구 용호로269번길 29 (용호동, 용호주공아파트)(563-1 (용호주공아파트))",제한없음,35.10936497,129.1136639
576,차지비,부산자동차부품도소매업협동조합,1,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음,35.16420349,128.9532314
577,차지비,부산자동차부품도소매업협동조합,2,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음,35.16420349,128.9532314
578,차지비,부산자동차부품도소매업협동조합,3,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음,35.16420349,128.9532314
579,차지비,부산자동차부품도소매업협동조합,4,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음,35.16420349,128.9532314
580,차지비,부산자동차부품도소매업협동조합,5,AC완속,부산광역시,강서구,부산광역시 강서구 유통단지1로57번길 34 (대저2동),제한없음,35.16420349,128.9532314
